,speed
2021-04-03 17:07:19.083066+00:00,7.80
2021-04-03 17:07:20.112404+00:00,7.80
2021-04-03 17:07:21.104846+00:00,7.80
2021-04-03 17:07:22.107568+00:00,7.20
2021-04-03 17:07:23.110629+00:00,7.00
2021-04-03 17:07:24.128422+00:00,7.20
2021-04-03 17:07:25.112230+00:00,7.00
2021-04-03 17:07:26.119514+00:00,6.40
2021-04-03 17:07:27.116909+00:00,7.00
2021-04-03 17:07:28.123922+00:00,7.80
2021-04-03 17:07:29.127397+00:00,7.40
2021-04-03 17:07:30.145807+00:00,7.00
2021-04-03 17:07:31.134306+00:00,6.40
2021-04-03 17:07:32.144655+00:00,6.60
2021-04-03 17:07:33.140443+00:00,6.80
2021-04-03 17:07:34.143738+00:00,7.00
2021-04-03 17:07:35.152784+00:00,6.60
2021-04-03 17:07:36.159117+00:00,6.60
2021-04-03 17:07:37.199105+00:00,6.80
2021-04-03 17:07:38.180433+00:00,6.60
2021-04-03 17:07:39.159286+00:00,6.60
2021-04-03 17:07:40.161204+00:00,6.20
2021-04-03 17:07:41.179447+00:00,5.80
2021-04-03 17:07:42.164762+00:00,5.20
2021-04-03 17:07:43.166960+00:00,5.20
2021-04-03 17:07:44.179016+00:00,5.20
2021-04-03 17:07:45.191206+00:00,5.20
2021-04-03 17:07:46.178159+00:00,5.00
2021-04-03 17:07:47.188218+00:00,4.80
2021-04-03 17:07:48.186438+00:00,5.00
2021-04-03 17:07:49.205942+00:00,5.20
2021-04-03 17:07:50.201363+00:00,5.60
2021-04-03 17:07:51.205379+00:00,5.60
2021-04-03 17:07:52.211203+00:00,5.20
2021-04-03 17:07:53.213273+00:00,4.80
2021-04-03 17:07:54.221136+00:00,5.20
2021-04-03 17:07:55.216388+00:00,5.20
2021-04-03 17:07:56.218578+00:00,5.40
2021-04-03 17:07:57.221477+00:00,5.60
2021-04-03 17:07:58.228889+00:00,5.80
2021-04-03 17:07:59.227811+00:00,5.80
2021-04-03 17:08:00.228188+00:00,5.60
2021-04-03 17:08:01.232609+00:00,5.60
2021-04-03 17:08:02.254744+00:00,6.20
2021-04-03 17:08:03.242310+00:00,6.20
2021-04-03 17:08:04.257252+00:00,6.60
2021-04-03 17:08:05.244688+00:00,6.60
2021-04-03 17:08:06.254200+00:00,6.60
2021-04-03 17:08:08.274877+00:00,6.20
2021-04-03 17:08:09.261230+00:00,6.60
2021-04-03 17:08:10.265888+00:00,6.80
2021-04-03 17:08:11.278619+00:00,6.80
2021-04-03 17:08:12.268920+00:00,6.40
2021-04-03 17:08:13.283691+00:00,6.20
2021-04-03 17:08:14.286385+00:00,6.40
2021-04-03 17:08:15.292051+00:00,6.40
2021-04-03 17:08:16.300152+00:00,6.40
2021-04-03 17:08:17.279928+00:00,6.40
2021-04-03 17:08:18.291655+00:00,6.60
2021-04-03 17:08:19.290874+00:00,6.40
2021-04-03 17:08:20.290350+00:00,6.00
2021-04-03 17:08:21.292921+00:00,6.20
2021-04-03 17:08:22.315182+00:00,6.20
2021-04-03 17:08:23.300376+00:00,6.60
2021-04-03 17:08:24.310745+00:00,6.20
2021-04-03 17:08:25.303705+00:00,6.00
2021-04-03 17:08:26.312155+00:00,6.40
2021-04-03 17:08:27.330009+00:00,6.60
2021-04-03 17:08:28.314467+00:00,6.40
2021-04-03 17:08:29.316678+00:00,6.40
2021-04-03 17:08:30.324481+00:00,7.60
2021-04-03 17:08:31.314289+00:00,7.90
2021-04-03 17:08:32.320923+00:00,7.90
2021-04-03 17:08:33.343624+00:00,7.80
2021-04-03 17:08:34.342493+00:00,7.60
2021-04-03 17:08:35.345468+00:00,7.20
2021-04-03 17:08:36.340080+00:00,6.80
2021-04-03 17:08:37.354685+00:00,6.60
2021-04-03 17:08:38.348294+00:00,6.40
2021-04-03 17:08:39.372185+00:00,6.40
2021-04-03 17:08:40.362790+00:00,6.40
2021-04-03 17:08:41.379940+00:00,6.20
2021-04-03 17:08:42.379951+00:00,6.00
2021-04-03 17:08:43.364869+00:00,5.80
2021-04-03 17:08:44.369997+00:00,6.00
2021-04-03 17:08:45.381596+00:00,6.00
2021-04-03 17:08:46.382200+00:00,6.00
2021-04-03 17:08:47.381120+00:00,6.00
2021-04-03 17:08:48.380631+00:00,6.00
2021-04-03 17:08:49.391494+00:00,6.00
2021-04-03 17:08:50.383790+00:00,5.80
2021-04-03 17:08:51.390923+00:00,5.80
2021-04-03 17:08:52.408515+00:00,5.60
2021-04-03 17:08:53.393539+00:00,5.60
2021-04-03 17:08:54.401803+00:00,5.60
2021-04-03 17:08:55.399954+00:00,5.60
2021-04-03 17:08:56.411344+00:00,5.80
2021-04-03 17:08:57.416986+00:00,6.00
2021-04-03 17:08:58.513158+00:00,5.80
2021-04-03 17:08:59.415857+00:00,5.80
2021-04-03 17:09:00.422106+00:00,6.20
2021-04-03 17:09:01.423203+00:00,5.80
2021-04-03 17:09:02.415950+00:00,5.60
2021-04-03 17:09:03.423576+00:00,6.00
2021-04-03 17:09:04.425143+00:00,6.80
2021-04-03 17:09:05.435794+00:00,6.20
2021-04-03 17:09:06.427320+00:00,5.60
2021-04-03 17:09:07.433993+00:00,5.20
2021-04-03 17:09:08.444581+00:00,5.40
2021-04-03 17:09:09.435184+00:00,5.20
2021-04-03 17:09:10.441667+00:00,4.80
2021-04-03 17:09:11.465136+00:00,4.80
2021-04-03 17:09:12.442790+00:00,5.00
2021-04-03 17:09:13.444878+00:00,4.80
2021-04-03 17:09:14.446733+00:00,4.70
2021-04-03 17:09:15.449688+00:00,4.70
2021-04-03 17:09:16.478935+00:00,4.80
2021-04-03 17:09:17.464764+00:00,4.70
2021-04-03 17:09:18.462762+00:00,4.50
2021-04-03 17:09:19.481935+00:00,4.50
2021-04-03 17:09:20.480487+00:00,4.50
2021-04-03 17:09:21.475544+00:00,4.70
2021-04-03 17:09:22.484824+00:00,5.00
2021-04-03 17:09:23.498029+00:00,4.70
2021-04-03 17:09:24.490272+00:00,4.50
2021-04-03 17:09:25.486841+00:00,4.30
2021-04-03 17:09:26.497880+00:00,3.90
2021-04-03 17:09:27.500081+00:00,3.90
2021-04-03 17:09:28.520111+00:00,3.90
2021-04-03 17:09:29.524537+00:00,4.30
2021-04-03 17:09:30.530673+00:00,4.70
2021-04-03 17:09:31.540254+00:00,4.80
2021-04-03 17:09:32.518768+00:00,6.00
2021-04-03 17:09:33.527631+00:00,6.40
2021-04-03 17:09:34.529956+00:00,6.20
2021-04-03 17:09:35.548939+00:00,6.00
2021-04-03 17:09:36.549349+00:00,6.00
2021-04-03 17:09:37.539719+00:00,6.40
2021-04-03 17:09:38.551294+00:00,6.40
2021-04-03 17:09:39.550478+00:00,6.00
2021-04-03 17:09:40.549314+00:00,6.00
2021-04-03 17:09:41.559410+00:00,6.20
2021-04-03 17:09:42.550308+00:00,6.40
2021-04-03 17:09:43.554606+00:00,6.40
2021-04-03 17:09:44.558742+00:00,6.20
2021-04-03 17:09:45.564506+00:00,6.20
2021-04-03 17:09:46.566297+00:00,5.80
2021-04-03 17:09:47.574932+00:00,5.80
2021-04-03 17:09:48.577291+00:00,5.80
2021-04-03 17:09:49.608128+00:00,5.40
2021-04-03 17:09:50.577372+00:00,5.80
2021-04-03 17:09:51.583017+00:00,5.60
2021-04-03 17:09:52.589497+00:00,5.20
2021-04-03 17:09:53.586810+00:00,5.40
2021-04-03 17:09:54.611008+00:00,5.60
2021-04-03 17:09:55.591324+00:00,5.40
2021-04-03 17:09:56.601037+00:00,5.80
2021-04-03 17:09:57.599542+00:00,6.20
2021-04-03 17:09:58.603682+00:00,6.80
2021-04-03 17:09:59.605766+00:00,6.40
2021-04-03 17:10:00.622607+00:00,5.80
2021-04-03 17:10:01.618235+00:00,6.00
2021-04-03 17:10:02.639280+00:00,7.00
2021-04-03 17:10:03.616306+00:00,7.40
2021-04-03 17:10:04.644217+00:00,7.40
2021-04-03 17:10:05.624836+00:00,7.60
2021-04-03 17:10:06.634854+00:00,7.80
2021-04-03 17:10:07.633552+00:00,7.60
2021-04-03 17:10:08.633275+00:00,7.60
2021-04-03 17:10:09.634150+00:00,7.60
2021-04-03 17:10:10.639524+00:00,7.00
2021-04-03 17:10:11.638854+00:00,6.40
2021-04-03 17:10:12.647453+00:00,7.20
2021-04-03 17:10:13.652525+00:00,7.40
2021-04-03 17:10:14.670056+00:00,7.20
2021-04-03 17:10:15.650043+00:00,7.90
2021-04-03 17:10:16.662220+00:00,7.90
2021-04-03 17:10:17.669001+00:00,7.40
2021-04-03 17:10:18.663762+00:00,7.20
2021-04-03 17:10:19.662902+00:00,6.40
2021-04-03 17:10:20.677499+00:00,6.60
2021-04-03 17:10:21.663971+00:00,7.00
2021-04-03 17:10:22.674840+00:00,7.00
2021-04-03 17:10:23.687052+00:00,7.00
2021-04-03 17:10:24.686067+00:00,7.60
2021-04-03 17:10:25.670577+00:00,7.90
2021-04-03 17:10:26.678614+00:00,7.80
2021-04-03 17:10:27.683407+00:00,7.60
2021-04-03 17:10:28.686187+00:00,7.80
2021-04-03 17:10:29.692007+00:00,7.90
2021-04-03 17:10:30.693432+00:00,7.60
2021-04-03 17:10:31.710170+00:00,7.90
2021-04-03 17:10:32.692785+00:00,7.90
2021-04-03 17:10:33.697586+00:00,7.90
2021-04-03 17:10:34.709958+00:00,7.80
2021-04-03 17:10:35.713009+00:00,7.60
2021-04-03 17:10:36.714423+00:00,7.20
2021-04-03 17:10:37.709979+00:00,6.80
2021-04-03 17:10:38.725408+00:00,6.40
2021-04-03 17:10:39.726237+00:00,6.40
2021-04-03 17:10:40.727106+00:00,6.20
2021-04-03 17:10:41.731691+00:00,6.40
2021-04-03 17:10:42.728620+00:00,6.40
2021-04-03 17:10:43.731635+00:00,6.40
2021-04-03 17:10:44.739115+00:00,6.60
2021-04-03 17:10:45.748197+00:00,7.20
2021-04-03 17:10:46.743490+00:00,7.00
2021-04-03 17:10:47.754919+00:00,6.60
2021-04-03 17:10:48.759727+00:00,7.00
2021-04-03 17:10:49.750520+00:00,7.20
2021-04-03 17:10:50.762233+00:00,7.00
2021-04-03 17:10:51.751936+00:00,7.20
2021-04-03 17:10:52.761001+00:00,7.20
2021-04-03 17:10:53.757591+00:00,7.20
2021-04-03 17:10:54.780739+00:00,7.40
2021-04-03 17:10:55.777595+00:00,7.20
2021-04-03 17:10:56.792112+00:00,7.40
2021-04-03 17:10:57.774064+00:00,7.80
2021-04-03 17:10:58.801410+00:00,7.40
2021-04-03 17:10:59.786111+00:00,7.40
2021-04-03 17:11:00.799994+00:00,7.20
2021-04-03 17:11:01.804516+00:00,7.20
2021-04-03 17:11:02.806065+00:00,7.00
2021-04-03 17:11:03.820563+00:00,6.60
2021-04-03 17:11:04.811386+00:00,6.60
2021-04-03 17:11:05.814223+00:00,6.80
2021-04-03 17:11:06.816626+00:00,7.00
2021-04-03 17:11:07.816723+00:00,7.00
2021-04-03 17:11:08.821372+00:00,6.80
2021-04-03 17:11:09.835056+00:00,6.80
2021-04-03 17:11:10.820795+00:00,6.40
2021-04-03 17:11:11.841833+00:00,6.40
2021-04-03 17:11:12.849679+00:00,6.80
2021-04-03 17:11:13.839462+00:00,6.80
2021-04-03 17:11:14.855431+00:00,6.60
2021-04-03 17:11:15.838144+00:00,6.60
2021-04-03 17:11:16.844773+00:00,6.40
2021-04-03 17:11:17.864909+00:00,6.40
2021-04-03 17:11:19.862652+00:00,6.80
2021-04-03 17:11:20.852473+00:00,7.20
2021-04-03 17:11:21.861536+00:00,7.20
2021-04-03 17:11:22.867731+00:00,7.00
2021-04-03 17:11:23.910443+00:00,7.00
2021-04-03 17:11:24.913264+00:00,6.40
2021-04-03 17:11:25.870469+00:00,6.40
2021-04-03 17:11:26.896462+00:00,6.20
2021-04-03 17:11:27.894916+00:00,6.60
2021-04-03 17:11:28.924592+00:00,6.60
2021-04-03 17:11:29.931823+00:00,6.40
2021-04-03 17:11:30.892558+00:00,6.40
2021-04-03 17:11:31.928744+00:00,6.60
2021-04-03 17:11:32.900888+00:00,7.00
2021-04-03 17:11:33.930608+00:00,7.20
2021-04-03 17:11:34.905297+00:00,7.20
2021-04-03 17:11:35.904612+00:00,6.80
2021-04-03 17:11:36.960227+00:00,6.60
2021-04-03 17:11:37.917303+00:00,6.60
2021-04-03 17:11:38.919673+00:00,6.40
2021-04-03 17:11:39.922988+00:00,6.00
2021-04-03 17:11:40.955894+00:00,5.80
2021-04-03 17:11:41.924751+00:00,5.80
2021-04-03 17:11:42.931910+00:00,5.40
2021-04-03 17:11:43.933298+00:00,5.40
2021-04-03 17:11:44.971137+00:00,6.00
2021-04-03 17:11:45.958187+00:00,6.00
2021-04-03 17:11:46.984131+00:00,6.20
2021-04-03 17:11:47.944858+00:00,6.40
2021-04-03 17:11:48.950458+00:00,6.20
2021-04-03 17:11:49.954930+00:00,6.40
2021-04-03 17:11:50.987788+00:00,6.40
2021-04-03 17:11:51.954628+00:00,6.40
2021-04-03 17:11:52.959065+00:00,6.00
2021-04-03 17:11:53.959641+00:00,5.80
2021-04-03 17:11:54.962336+00:00,5.80
2021-04-03 17:11:55.963407+00:00,5.40
2021-04-03 17:11:56.966169+00:00,5.80
2021-04-03 17:11:57.992343+00:00,5.80
2021-04-03 17:11:59.016164+00:00,5.60
2021-04-03 17:11:59.992513+00:00,5.40
2021-04-03 17:12:01.024705+00:00,5.20
2021-04-03 17:12:02.002855+00:00,5.00
2021-04-03 17:12:03.004558+00:00,4.80
2021-04-03 17:12:04.033505+00:00,4.80
2021-04-03 17:12:05.011023+00:00,5.00
2021-04-03 17:12:06.040317+00:00,4.80
2021-04-03 17:12:07.020230+00:00,4.80
2021-04-03 17:12:08.054059+00:00,5.00
2021-04-03 17:12:09.021398+00:00,5.00
2021-04-03 17:12:10.054315+00:00,5.00
2021-04-03 17:12:11.032294+00:00,5.20
2021-04-03 17:12:12.032613+00:00,6.00
2021-04-03 17:12:13.032766+00:00,6.40
2021-04-03 17:12:14.072679+00:00,6.80
2021-04-03 17:12:15.052880+00:00,7.20
2021-04-03 17:12:16.060555+00:00,7.20
2021-04-03 17:12:17.078080+00:00,6.80
2021-04-03 17:12:18.055279+00:00,6.80
2021-04-03 17:12:19.056630+00:00,7.00
2021-04-03 17:12:20.118340+00:00,6.80
2021-04-03 17:12:21.093907+00:00,7.20
2021-04-03 17:12:22.099889+00:00,7.40
2021-04-03 17:12:23.112227+00:00,6.80
2021-04-03 17:12:24.118500+00:00,6.80
2021-04-03 17:12:25.107110+00:00,6.60
2021-04-03 17:12:26.113553+00:00,6.40
2021-04-03 17:12:27.111911+00:00,6.20
2021-04-03 17:12:28.132832+00:00,6.60
2021-04-03 17:12:29.129231+00:00,7.20
2021-04-03 17:12:30.134563+00:00,7.00
2021-04-03 17:12:31.135712+00:00,6.40
2021-04-03 17:12:32.139312+00:00,6.20
2021-04-03 17:12:33.149590+00:00,6.40
2021-04-03 17:12:34.154575+00:00,7.00
2021-04-03 17:12:35.159207+00:00,7.20
2021-04-03 17:12:36.167757+00:00,6.80
2021-04-03 17:12:37.160067+00:00,7.00
2021-04-03 17:12:38.157366+00:00,7.00
2021-04-03 17:12:39.174531+00:00,6.80
2021-04-03 17:12:40.162784+00:00,7.40
2021-04-03 17:12:41.173072+00:00,7.90
2021-04-03 17:12:42.175877+00:00,8.30
2021-04-03 17:12:43.190368+00:00,8.30
2021-04-03 17:12:44.190256+00:00,8.30
2021-04-03 17:12:45.193125+00:00,7.90
2021-04-03 17:12:46.185682+00:00,8.30
2021-04-03 17:12:47.189376+00:00,7.80
2021-04-03 17:12:48.190007+00:00,7.20
2021-04-03 17:12:49.192545+00:00,6.60
2021-04-03 17:12:50.214981+00:00,6.60
2021-04-03 17:12:51.205665+00:00,7.00
2021-04-03 17:12:52.210562+00:00,6.80
2021-04-03 17:12:53.211673+00:00,6.80
2021-04-03 17:12:54.205142+00:00,6.60
2021-04-03 17:12:55.216537+00:00,6.40
2021-04-03 17:12:56.219283+00:00,6.60
2021-04-03 17:12:57.220134+00:00,6.40
2021-04-03 17:12:58.238703+00:00,6.40
2021-04-03 17:12:59.225445+00:00,6.20
2021-04-03 17:13:00.228663+00:00,6.40
2021-04-03 17:13:01.247819+00:00,6.20
2021-04-03 17:13:02.244657+00:00,6.00
2021-04-03 17:13:03.257174+00:00,5.60
2021-04-03 17:13:04.242199+00:00,5.40
2021-04-03 17:13:05.254620+00:00,5.20
2021-04-03 17:13:06.252607+00:00,5.20
2021-04-03 17:13:07.267982+00:00,5.60
2021-04-03 17:13:08.261532+00:00,6.00
2021-04-03 17:13:09.259560+00:00,6.40
2021-04-03 17:13:10.259321+00:00,7.20
2021-04-03 17:13:11.266210+00:00,7.40
2021-04-03 17:13:12.264573+00:00,6.60
2021-04-03 17:13:13.287749+00:00,6.80
2021-04-03 17:13:14.310827+00:00,6.60
2021-04-03 17:13:15.318598+00:00,6.60
2021-04-03 17:13:16.318176+00:00,6.40
2021-04-03 17:13:17.319837+00:00,6.40
2021-04-03 17:13:18.336796+00:00,5.80
2021-04-03 17:13:19.322937+00:00,5.40
2021-04-03 17:13:20.335549+00:00,5.40
2021-04-03 17:13:21.323986+00:00,5.20
2021-04-03 17:13:22.344886+00:00,5.00
2021-04-03 17:13:23.329255+00:00,5.20
2021-04-03 17:13:24.346284+00:00,4.80
2021-04-03 17:13:25.331936+00:00,4.70
2021-04-03 17:13:26.342937+00:00,5.00
2021-04-03 17:13:27.341402+00:00,5.80
2021-04-03 17:13:28.337445+00:00,6.60
2021-04-03 17:13:29.343440+00:00,6.20
2021-04-03 17:13:30.348505+00:00,5.20
2021-04-03 17:13:31.346735+00:00,4.80
2021-04-03 17:13:32.353084+00:00,4.80
2021-04-03 17:13:33.371014+00:00,5.80
2021-04-03 17:13:34.354233+00:00,6.40
2021-04-03 17:13:35.359559+00:00,6.60
2021-04-03 17:13:36.376063+00:00,6.00
2021-04-03 17:13:38.387474+00:00,5.40
2021-04-03 17:13:39.366728+00:00,5.20
2021-04-03 17:13:40.394233+00:00,5.00
2021-04-03 17:13:41.398649+00:00,4.80
2021-04-03 17:13:42.381828+00:00,5.20
2021-04-03 17:13:43.404685+00:00,5.60
2021-04-03 17:13:44.384731+00:00,5.60
2021-04-03 17:13:45.390886+00:00,5.60
2021-04-03 17:13:46.385262+00:00,5.60
2021-04-03 17:13:47.388626+00:00,5.60
2021-04-03 17:13:48.410980+00:00,5.80
2021-04-03 17:13:49.419147+00:00,5.60
2021-04-03 17:13:50.402126+00:00,5.20
2021-04-03 17:13:51.418561+00:00,5.20
2021-04-03 17:13:52.421950+00:00,5.20
2021-04-03 17:13:53.420967+00:00,5.00
2021-04-03 17:13:54.437419+00:00,5.20
2021-04-03 17:13:55.422665+00:00,5.20
2021-04-03 17:13:56.439589+00:00,5.00
2021-04-03 17:13:57.428438+00:00,5.20
2021-04-03 17:13:58.431643+00:00,5.80
2021-04-03 17:13:59.451437+00:00,5.80
2021-04-03 17:14:00.456912+00:00,5.40
2021-04-03 17:14:01.445682+00:00,5.00
2021-04-03 17:14:02.466361+00:00,4.70
2021-04-03 17:14:03.450177+00:00,4.50
2021-04-03 17:14:04.455346+00:00,4.10
2021-04-03 17:14:05.469562+00:00,3.70
2021-04-03 17:14:06.561809+00:00,3.90
2021-04-03 17:14:07.465084+00:00,4.30
2021-04-03 17:14:08.458308+00:00,4.30
2021-04-03 17:14:09.472994+00:00,4.30
2021-04-03 17:14:10.461477+00:00,4.30
2021-04-03 17:14:11.470382+00:00,4.10
2021-04-03 17:14:12.470541+00:00,4.30
2021-04-03 17:14:13.480133+00:00,4.30
2021-04-03 17:14:14.483185+00:00,4.50
2021-04-03 17:14:15.485392+00:00,4.70
2021-04-03 17:14:16.507621+00:00,4.70
2021-04-03 17:14:17.487811+00:00,4.50
2021-04-03 17:14:18.490187+00:00,4.50
2021-04-03 17:14:19.515324+00:00,4.30
2021-04-03 17:14:20.491812+00:00,4.30
2021-04-03 17:14:21.501435+00:00,4.50
2021-04-03 17:14:22.503936+00:00,4.30
2021-04-03 17:14:23.509010+00:00,4.30
2021-04-03 17:14:24.508652+00:00,3.90
2021-04-03 17:14:25.518161+00:00,3.50
2021-04-03 17:14:26.513387+00:00,3.50
2021-04-03 17:14:27.531034+00:00,3.70
2021-04-03 17:14:28.515773+00:00,4.30
2021-04-03 17:14:29.515623+00:00,4.10
2021-04-03 17:14:30.520657+00:00,3.90
2021-04-03 17:14:31.530086+00:00,3.90
2021-04-03 17:14:32.519372+00:00,4.30
2021-04-03 17:14:33.522428+00:00,4.50
2021-04-03 17:14:34.526476+00:00,4.70
2021-04-03 17:14:35.524837+00:00,4.80
2021-04-03 17:14:36.547138+00:00,4.70
2021-04-03 17:14:37.534012+00:00,4.80
2021-04-03 17:14:38.533797+00:00,5.00
2021-04-03 17:14:39.560587+00:00,5.20
2021-04-03 17:14:40.538114+00:00,5.20
2021-04-03 17:14:41.545463+00:00,5.00
2021-04-03 17:14:42.562566+00:00,5.00
2021-04-03 17:14:43.558563+00:00,5.20
2021-04-03 17:14:44.552196+00:00,5.20
2021-04-03 17:14:45.555814+00:00,5.20
2021-04-03 17:14:46.563371+00:00,5.60
2021-04-03 17:14:47.583267+00:00,6.00
2021-04-03 17:14:48.586669+00:00,5.60
2021-04-03 17:14:50.220802+00:00,5.40
2021-04-03 17:14:50.588128+00:00,5.20
2021-04-03 17:14:51.598184+00:00,4.80
2021-04-03 17:14:52.596736+00:00,4.80
2021-04-03 17:14:53.599090+00:00,4.80
2021-04-03 17:14:54.611076+00:00,5.00
2021-04-03 17:14:55.617146+00:00,4.80
2021-04-03 17:14:56.623502+00:00,4.80
2021-04-03 17:14:57.631830+00:00,4.80
2021-04-03 17:14:58.618798+00:00,5.00
2021-04-03 17:14:59.641072+00:00,4.70
2021-04-03 17:15:00.636836+00:00,4.50
2021-04-03 17:15:01.637021+00:00,4.30
2021-04-03 17:15:02.636363+00:00,4.50
2021-04-03 17:15:03.654788+00:00,4.50
2021-04-03 17:15:04.641144+00:00,4.70
2021-04-03 17:15:05.641953+00:00,4.70
2021-04-03 17:15:07.459363+00:00,4.70
2021-04-03 17:15:11.424086+00:00,4.70
2021-04-03 17:15:11.500019+00:00,4.80
2021-04-03 17:15:11.532210+00:00,5.20
2021-04-03 17:15:11.548711+00:00,5.00
2021-04-03 17:15:11.582041+00:00,5.00
2021-04-03 17:15:11.681061+00:00,5.20
2021-04-03 17:15:12.683967+00:00,5.20
2021-04-03 17:15:13.673302+00:00,5.60
2021-04-03 17:15:14.680401+00:00,6.40
2021-04-03 17:15:15.684720+00:00,6.60
2021-04-03 17:15:16.682019+00:00,6.80
2021-04-03 17:15:17.694298+00:00,6.80
2021-04-03 17:15:18.706306+00:00,6.80
2021-04-03 17:15:19.693038+00:00,7.00
2021-04-03 17:15:20.703983+00:00,7.00
2021-04-03 17:15:24.056962+00:00,6.80
2021-04-03 17:15:26.040523+00:00,6.40
2021-04-03 17:15:26.084520+00:00,6.40
2021-04-03 17:15:26.101572+00:00,6.00
2021-04-03 17:15:26.144304+00:00,6.20
2021-04-03 17:15:26.711075+00:00,6.00
2021-04-03 17:15:27.740837+00:00,6.20
2021-04-03 17:15:28.769319+00:00,5.80
2021-04-03 17:15:29.748505+00:00,5.80
2021-04-03 17:15:30.766916+00:00,5.60
2021-04-03 17:15:31.749560+00:00,5.40
2021-04-03 17:15:32.776128+00:00,5.40
2021-04-03 17:15:33.765507+00:00,5.80
2021-04-03 17:15:34.766998+00:00,5.60
2021-04-03 17:15:35.781244+00:00,6.00
2021-04-03 17:15:36.771877+00:00,6.00
2021-04-03 17:15:37.790949+00:00,6.60
2021-04-03 17:15:38.777223+00:00,7.40
2021-04-03 17:15:39.776737+00:00,7.20
2021-04-03 17:15:40.781032+00:00,7.40
2021-04-03 17:15:41.790641+00:00,7.80
2021-04-03 17:15:42.781598+00:00,7.20
2021-04-03 17:15:43.783600+00:00,6.60
2021-04-03 17:15:44.818309+00:00,6.40
2021-04-03 17:15:45.830987+00:00,5.80
2021-04-03 17:15:46.797667+00:00,5.80
2021-04-03 17:15:47.800535+00:00,6.20
2021-04-03 17:15:48.830384+00:00,7.60
2021-04-03 17:15:49.813862+00:00,7.80
2021-04-03 17:15:50.810235+00:00,7.20
2021-04-03 17:15:52.335661+00:00,7.20
2021-04-03 17:15:54.319288+00:00,6.80
2021-04-03 17:15:54.376785+00:00,6.40
2021-04-03 17:15:54.823527+00:00,6.20
2021-04-03 17:15:55.832742+00:00,6.20
2021-04-03 17:15:56.837615+00:00,5.80
2021-04-03 17:15:57.845308+00:00,5.40
2021-04-03 17:15:58.856268+00:00,5.40
2021-04-03 17:16:00.286583+00:00,5.80
2021-04-03 17:16:00.846779+00:00,5.40
2021-04-03 17:16:01.848328+00:00,5.20
2021-04-03 17:16:02.846411+00:00,5.20
2021-04-03 17:16:03.855532+00:00,5.20
2021-04-03 17:16:04.849825+00:00,4.80
2021-04-03 17:16:07.128653+00:00,4.50
2021-04-03 17:16:07.161976+00:00,4.30
2021-04-03 17:16:07.878304+00:00,4.50
2021-04-03 17:16:08.869400+00:00,4.50
2021-04-03 17:16:09.880805+00:00,4.70
2021-04-03 17:16:10.891382+00:00,4.70
2021-04-03 17:16:11.883186+00:00,4.70
2021-04-03 17:16:15.013259+00:00,5.20
2021-04-03 17:16:15.105200+00:00,5.60
2021-04-03 17:16:15.132945+00:00,5.40
2021-04-03 17:16:15.892167+00:00,5.20
2021-04-03 17:16:16.903745+00:00,5.20
2021-04-03 17:16:17.908956+00:00,5.20
2021-04-03 17:16:18.913302+00:00,5.00
2021-04-03 17:16:19.918961+00:00,5.00
2021-04-03 17:16:22.731802+00:00,5.40
2021-04-03 17:16:22.906048+00:00,5.20
2021-04-03 17:16:23.915507+00:00,5.00
2021-04-03 17:16:24.926202+00:00,5.00
2021-04-03 17:16:25.926213+00:00,4.80
2021-04-03 17:16:26.920454+00:00,4.50
2021-04-03 17:16:27.935687+00:00,4.10
2021-04-03 17:16:28.924130+00:00,3.90
2021-04-03 17:16:29.924911+00:00,3.90
2021-04-03 17:16:30.933561+00:00,4.10
2021-04-03 17:16:31.958440+00:00,4.10
2021-04-03 17:16:32.944699+00:00,3.90
2021-04-03 17:16:33.938703+00:00,3.90
2021-04-03 17:16:34.942588+00:00,3.90
2021-04-03 17:16:35.945723+00:00,3.70
2021-04-03 17:16:36.971298+00:00,3.30
2021-04-03 17:16:37.955194+00:00,3.30
2021-04-03 17:16:38.965996+00:00,3.90
2021-04-03 17:16:39.964845+00:00,4.30
2021-04-03 17:16:40.959290+00:00,4.30
2021-04-03 17:16:41.968049+00:00,4.30
2021-04-03 17:16:42.970979+00:00,3.90
2021-04-03 17:16:43.969489+00:00,3.70
2021-04-03 17:16:44.968722+00:00,3.50
2021-04-03 17:16:45.978970+00:00,3.10
2021-04-03 17:16:46.978408+00:00,3.30
2021-04-03 17:16:47.999866+00:00,3.30
2021-04-03 17:16:49.002978+00:00,3.10
2021-04-03 17:16:50.011563+00:00,3.50
2021-04-03 17:16:51.015464+00:00,3.90
2021-04-03 17:16:52.019036+00:00,3.90
2021-04-03 17:16:53.014578+00:00,3.70
2021-04-03 17:16:54.023570+00:00,3.10
2021-04-03 17:16:55.031266+00:00,3.10
2021-04-03 17:16:56.027749+00:00,3.30
2021-04-03 17:16:57.026071+00:00,3.70
2021-04-03 17:16:58.024254+00:00,3.70
2021-04-03 17:16:59.036619+00:00,3.50
2021-04-03 17:17:00.029644+00:00,3.70
2021-04-03 17:17:01.039966+00:00,3.50
2021-04-03 17:17:02.042702+00:00,3.50
2021-04-03 17:17:03.051558+00:00,3.70
2021-04-03 17:17:04.061403+00:00,3.50
2021-04-03 17:17:05.062201+00:00,3.70
2021-04-03 17:17:06.074449+00:00,3.90
